model_name,forecast_created_at,target_date,he,bus_id,zone_id,predict_pd
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BLACKCAT_138KV_1,COAS,8.245344
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TOPAZ_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_34KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_34KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_1KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_1KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_1KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_5,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_6,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_7,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOG_12KV_8,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SANDCRAB_138KV_1,COAS,7.646442
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LBM3_138KV_1,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GAMBIT_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ENC_138KV_1,COAS,6.641370
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WOR_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WOR_138KV_2,COAS,27.063732
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WOR_138KV_3,COAS,31.361000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WOR_138KV_4,COAS,30.303925
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PLN_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,NCO_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VICTPRT2_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,EGL_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PLA_138KV_1,COAS,27.980556
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CCK_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BER_138KV_1,COAS,10.239100
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BCK_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RAB_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RAB_1KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RAB_1KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RAB_1KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RAB_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SAN_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JAY_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WLF_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PRO_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HUG_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RVR_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BEA_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SBE_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,MYK_138KV_1,COAS,3.943638
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WLY_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TAV_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LON_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BCH_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DAB_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CAYCE_69KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CATTAIL_138KV_1,COAS,4.754699
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LIG_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LIG_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ROW_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DAG_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BYRDR_ES_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GALOW_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,STL_138KV_1,COAS,26.080821
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,MUSTNGCK_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GLF_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ARROZ_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,MYR_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TGS_138KV_1,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ACH_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BTM_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DAN_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JON_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CHALMERS_138KV_1,COAS,0.949955
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TREB_SLR_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BROOKTAP_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HOL_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TWN_138KV_1,COAS,11.575946
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,P66SUB2_69KV_1,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TORT_ESS_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RBN_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PHO_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PHO_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PHO_1KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PHO_1KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,FUL_138KV_1,COAS,19.637340
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DNK_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CRAWFISH_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SNU_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PYT_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RIOCOL_69KV_1,COAS,0.065705
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,RIOCOLTP_69KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SBK_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SBK_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HLY_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ADL_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DMA_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JAR_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BET_138KV_1,COAS,4.270701
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HLJ_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PTCOMFOR_69KV_1,COAS,1.517143
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VISTRON_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VISTRON_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BU_138KV_1,COAS,12.268058
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DR_138KV_1,COAS,22.875045
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DR_138KV_2,COAS,10.024259
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HUN_138KV_1,COAS,56.656312
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KW_138KV_1,COAS,46.250530
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BM_138KV_1,COAS,17.175584
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BM_138KV_2,COAS,9.695084
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BM_138KV_3,COAS,9.099850
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PK_138KV_1,COAS,64.191123
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PK_138KV_2,COAS,9.818000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WD_138KV_1,COAS,26.786601
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WD_138KV_2,COAS,6.518000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WD_138KV_3,COAS,15.536453
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WD_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,FORTRSW_69KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LB_138KV_1,COAS,13.040830
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LB_138KV_2,COAS,12.392000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LB_138KV_3,COAS,12.961714
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LB_138KV_4,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SUNNYS_69KV_1,COAS,1.949253
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SUNNYS_69KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BV_138KV_1,COAS,26.193405
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PLACEDO_69KV_1,COAS,4.024403
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CLEMVILL_69KV_1,COAS,0.099235
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BEN_138KV_1,COAS,3.412195
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BAR_138KV_1,COAS,24.401974
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BAR_138KV_2,COAS,51.267316
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BAR_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ME_138KV_1,COAS,18.111000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ME_138KV_2,COAS,8.427303
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ME_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,HIM_138KV_1,COAS,32.939318
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KDL_345KV_1,COAS,26.472455
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KDL_345KV_2,COAS,25.692564
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KDL_345KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KDL_345KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KL_138KV_1,COAS,57.440240
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LW_138KV_1,COAS,47.699221
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LW_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LW_138KV_3,COAS,36.748783
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LW_138KV_4,COAS,24.811172
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LW_138KV_5,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CBEC_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,EP_138KV_1,COAS,17.932643
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,EC_138KV_1,COAS,23.386052
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,EC_138KV_2,COAS,17.025928
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CTR_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,OVILASW_69KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GOHLKE_138KV_1,COAS,2.148529
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_7,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_13,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_14,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_15,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_16,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_17,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_18,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_2,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_3,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_4,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_5,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_6,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_7,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_8,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_9,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_10,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_11,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_12,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_13,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_14,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_19,COAS,0.617224
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_16,COAS,243.034794
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_17,COAS,134.958106
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_138KV_18,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_14KV_21,COAS,0.008906
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOWGEN_1KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BLCBAYU4_138KV_1,COAS,2.509701
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LOM_138KV_1,COAS,25.750292
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LOLITA_138KV_1,COAS,1.291201
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PLACIOS_69KV_1,COAS,1.741156
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LH_138KV_1,COAS,11.415468
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WBY_138KV_1,COAS,3.747451
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WBY_138KV_2,COAS,2.518222
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PO_138KV_1,COAS,17.153013
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PO_138KV_2,COAS,7.665500
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PO_138KV_3,COAS,9.380361
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PO_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,EDNAS_69KV_1,COAS,7.434857
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ARM_138KV_1,COAS,14.212532
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,FL_138KV_1,COAS,95.360286
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KB_138KV_1,COAS,28.568539
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KB_138KV_2,COAS,12.085000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,KB_138KV_3,COAS,20.705430
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TEJAS_138KV_1,COAS,12.414033
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GA_138KV_1,COAS,21.437273
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GA_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GA_138KV_3,COAS,11.732352
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GT_138KV_1,COAS,44.002032
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,GT_138KV_2,COAS,52.973833
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SW_138KV_1,COAS,13.008389
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SW_138KV_2,COAS,11.941248
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOL_138KV_1,COAS,4.691111
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LP_138KV_1,COAS,5.738818
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LP_138KV_2,COAS,13.807800
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LP_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,LP_138KV_4,COAS,13.755464
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_138KV_1,COAS,45.846597
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_138KV_2,COAS,31.350912
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_1KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_23KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,TB_23KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BOR_138KV_1,COAS,1.250909
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CAC_138KV_1,COAS,5.664987
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CAC_138KV_2,COAS,8.028333
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CAC_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CAC_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VICTORIA_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VICTORIA_69KV_1,COAS,9.162714
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VICTORIA_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,VICTORIA_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BYR_138KV_1,COAS,15.446556
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BST_138KV_1,COAS,0.745907
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BST_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,MNT_138KV_1,COAS,39.514318
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,NS_138KV_1,COAS,8.932500
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,NS_138KV_2,COAS,14.196582
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,NS_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,NS_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,MTL_138KV_1,COAS,1.879026
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,PLCEDOS_69KV_1,COAS,2.163136
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,BRN_138KV_1,COAS,0.154789
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,CADDOTN_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SOE_138KV_1,COAS,5.854760
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_1,COAS,2.438405
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_5,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,JES_138KV_6,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,ELTORS_69KV_1,COAS,1.315753
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SRB_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WE_138KV_1,COAS,9.546322
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WE_138KV_2,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WE_138KV_3,COAS,8.190538
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,WE_138KV_4,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,UL_138KV_1,COAS,31.272713
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,UL_138KV_2,COAS,30.989182
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,UL_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,SI_138KV_1,COAS,0.415934
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_138KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_345KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_138KV_2,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_138KV_3,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_1KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_23KV_1,COAS,11.841109
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_14KV_1,COAS,0.000000
historical_profile_pyarrow,2024-12-01 00:01:00,2025-01-01,1,DOW_14KV_2,COAS,0.000000
